"мәтін","жапсырма"
"Алғашқы дыбыстар шыққан кездегі көптеген фильмдер сияқты, «Симаррон» фильмін де қызықты ойын-сауық ретінде емес, тарихи қызығушылық үшін қарастыру керек. «Үздік актер» номинациясына ұсынылған басты рөлді сомдаған Ричард Дикстің батыл актерлік шеберлігін дыбыссыз кино мектебінің қалдығы деп ақтауға болады. Дегенмен, күмән тудырмаса да, «Симаррон» - нашар пішінді драмалық туынды - бір-бірімен байланыссыз тізбектен екіншісіне ауысатын, драмалық әсері аз фильм. Ресми түрде, фильм екі сағат төрт минут; оны көргенде төрт сағаттай сезіледі. Әрбір «Үздік фильм» жеңімпазын көргіңіз келмесе немесе алғашқы дыбыстық күндерге қызығушылық танытқыңыз келмесе, оған уақытыңызды босқа өткізудің қажеті жоқ. Менің ойымша, «Симаррон» - Академия тарихындағы ең нашар таңдау, ал сыйлық «Қала жарығы» немесе «Кішкентай Сезар» фильмдеріне берілуі керек еді. «Симаррон» бүгінде сирек еске алынады, егер «Оскар» сыйлығын жеңіп алмағанда, мүлдем есте қалар еді.","0"
"«Маккулдағы бір түн» фильмі сізді оны сәнді және тапқыр қара комедия деп ойлауға мәжбүр етеді. Ол өзінің «ерекше» кейіпкерлері мен «ашуланшақ» жағдайларын көрерменге крэк дилері сияқты итермелейді. Оқиға желісі бойынша, Джуэл есімді алтын қазушы әйел ер адамдарды ұрлауға және кейде өлтіруге мәжбүрлейді, осылайша ол қатты қалаған барлық дүниелік байлыққа ие бола алады. Білесіз бе, егер ол бай жігіттердің соңынан қуса, бұл жаман стратегия болмас еді. Бұл фильм шынымен де алдамшы алаяқтың бармендермен және Эндрю «Дайс» Клэймен кездесуге уақытын босқа өткізетініне сендіргісі келеді. Өтінемін. Джуэлдің схемасындағы бұл үлкен кемшілік - бұл сасық фильмде кездесетін жалғыз ойын-сауық (және бұл байқаусызда). Оны көргенде, оның ішінде бір жерде жақсы фильм болуы мүмкін екеніне сену қиын емес. «Маккулдағы бір түн» фильмі қай бағытты таңдағысы келетінін шеше алмады, сондықтан жолдың ортасында өлі армадилло сияқты отырдым. Ол сексуалды болуға тырысады, бірақ камерада киімдер шешілмеген, ал дене басының бірнеше көрінісі өте қарапайым. Бір рет қайталанатын көріністе кісі өлтіруші басты кейіпкерден (Мэтт Диллон ойнаған) Джуэлмен жыныстық қатынас қалай екенін сұрайды. Мэтт білмейтін сияқты, көрермендер де білмейді. Ол неге онымен кездесіп жүрген? «Маккулдағы бір түн» да күлкілі болғысы келеді. Кешіріңіз, таңқаларлық кездейсоқтықтар мен түсініспеушіліктер «Үш адамның компаниясына» да әсер етпеді. Ең жаманы, бұл фильм комедиямен бірге қараңғы атмосфераны таңдағандай көрінді. Коэн ағайындылардың екінші курсындағы фильмі сияқты, бірақ оның үстірт сценарийі де, режиссурасының әлсіздігі де ешқандай соққы бере алмады. Көрермендер барлығына ұнауға тырысып, жол бойында кез келген тартымдылығын жоғалтып жатқан фильммен қалады.","0"
"Менің ойымша, кез келген фильмнің негізгі идеясы - көңіл көтеру немесе ақпараттандыру. Егер сіз ақпарат алғыңыз келсе, шынайы өмірдегі және тарихи фильмдерді қарайсыз. Кейде бұлар бірдей. Таяқтың екінші жағы - көңіл көтеру. Хитч мені көңіл көтерді ме? Иә, солай болды. Формула стандартты. Жігіт қызбен кездеседі немесе бұл жағдайда жігіттер қыздармен кездеседі. Олар кездесіп, ұрысып, содан кейін қайта қосылады. Дегенмен, бұл фильмдегі оқиға сергітетіндей болды. Маған Хитч пен Сараның қатысуымен бар көрінісі ерекше ұнады. Аллегра Альберттің романтикалық фильмінің өрбуін көру өте қызықты болды, НАҒЫЗ ер адамдардың көпшілігі армандаған әйелді қызықтыруға келгенде ұялады және егер маған Хитчтің кеңесі берілгенде, әйелімді екі есе тезірек алдап кетер едім. Мен бұл фильм туралы фильмнің қауіпсіз ойналғанын және жақсы ойналғанын және тағы бірнеше рет күлгенімді білдіретін алғашқы пікірді оқыдым. Мен келіспеймін, романтикалық комедияға айналдырмай-ақ қоюға болатын көптеген күлкілер бар. Сонымен қатар, қарым-қатынаста маңызды сәттер болады. Жалпы алғанда, «Хитч» фильмі маған өте қызықты болды, актерлер жақсы ойнады (мен оларды басқа фильмдерде де көремін) және «Хитч» фильмі менің DVD жинағымда болғанына өте қуаныштымын.","1"
"Егер бұл нуар фильмі болса, онда нуар француз тілінде ""мұздай баяу"" дегенді білдіреді. Мүлдем ұнатпайтын кейіпкерлер құрамын алып, оларға айтатын ештеңе бермеңіз, бәрін негізсіз ультразорлықпен белгілеңіз, сонда сіз шиеленісті шабуылдың формуласын аласыз. ""Голливудтың тентек кейіпкерлері Қытай кварталындағы алаяқтықтан ақша табуға тырысады"" деген субтитрмен жазылуы мүмкін. Брюс Дерннің бір минуттық рөлі бұл фильмдегі кез келген нәрседен әлдеқайда жақсы. Айтпақшы, маған фильм ұнамады.","0"
"Мен мұны жақсы деп ойлаймын. Мен ешқашан Розалинд Расселдің жанкүйері болған емеспін, дегенмен түпнұсқа менің сүйікті RR фильмім болды. Бірақ мен Беттті жақсы көремін және оның осыны түсіретінін естігенде қатты қуандым.<br /><br />Қалған түсірілімге келетін болсақ, ол түпнұсқа фильмнен сәл төмен болды деп ойлаймын. Түпнұсқадағы менің сүйікті қосымша кейіпкерлерімнің бірі - тақтаға тырнақтарын тырнап, ""СӘЛЕМ! Стриппа болу үшін таланттың өзі жеткіліксіз!"" деп дауыстап айтатын Мазепа. және мен оны сағынсам да, продюсерлердің көшірме жасамауға батылы барғанына қуаныштымын.<br /><br />Маған бұл фильмнің үлкен бөліктері сахнаға қарап тұрғандай түсірілгені де ұнады, бұл тек кинотеатрда емес, театрда жүргендей сезім сыйлайды.<br /><br />Менің ойымша, бұл қойылымда маған ұнаған тағы бір нәрсе - «Let me entertainment you» әнінің қайталануы азайған сияқты, ол оны шамамен 5-ші рет естігеннен кейін мүлдем тітіркендіргіш болып кетеді.","1"
"Сәрсенбі күні түстен кейін енем фильмді көріп отырғанда, мен осы жағдайға тап болдым. Біреудің Голливудтағы нашар жоғары бюджетті сәтсіздіктің (Люк Перри сияқты нашар актерлермен бірге түсірілген «CORE») ремейкін жасап жатқанын есіме түсіре алмаймын. Егер жоғары бюджетті фильм сәтсіз болса, адамдарды 2 жылдан кейін бюджетсіз сол фильмді түсіру ештеңеге әкелмейді деп ойлауға не мәжбүр етеді? Фильмнің көп бөлігінде күліп отырдым, себебі оның қаншалықты ұқсас екендігі (шын мәнінде, оның теледидарда көрсетілмей, заңдық тұрғыдан көрсетілмегеніне таң қалдым) және CORE сценарийінің нашар қайта жасалғаны, егер сіз «Core» фильмін көрген болсаңыз, оны нашарлатудың неге күлкілі екенін білесіз, себебі CORE соншалықты нашар болды, бұл күлкілі болды.<br /><br />Егер сіз шынымен де нашар фильмдерді күлдіргенді ұнататын болсаңыз, бұл фильм сізге ұнайды. Мен айта алатын жалғыз нәрсе - Люк Перридің мансабы болғанын қалаймын, өйткені ол қорқынышты актер емес.. ол қорқынышты рөлдерді сомдайды. Тек күндізгі теледидарда көрсетілетін телефильмдер үшін жасалған «Краппи» фильмі оның соңына бір қадам жақындады, егер «90210» болмаса, оның мансабы болар еді.","0"
"Бұл фильмді контекстке сәйкес қабылдау керек. Алғашқы екі фильмді көрмесеңіз, оны көрмеуіңіз керек, бірақ бұл фильмді көретін адамдар кассалық декорацияны иеленуі мүмкін немесе кем дегенде көрген біреуді біледі. «Бышақпен жүгіруші» фильмін күтпеуіңіз керек; фильмнің бюджеті онша көп емес және бұл әлдеқайда қызықты саяхат.<br /><br />Негізінен, фильм болашақ Йокогамада (Гонконгта түсірілгені анық) бала туу заңсыз қоғам туралы баяндайтын ғылыми фантастика. Шо Айкава «Өлі немесе тірі 2» фильміндегі ұқсас рөлді қайталайды, ал Рики Такеучи - босануды бақылау полициясының детективі. Такаши Миике сізге барлық себептерін айтып беретін адам емес, бірақ бала туу туралы заң (адамдарға таблетка беру арқылы күшіне енеді) халықтың көптігіне, өмір сүру ұзақтығының артуына және т.б. байланысты деп болжауға болады. Бір қызығы, фильмдегі диалогтар негізінен кантон тілінде, ал Шо мен Рики (өз рөлдерін әрқашан керемет ойнайды) жапон тілінде, ал бірнешеуі ағылшын тілінде сөйлейді. Адамдар ағылшын тілін ағаштан жасалған деп сынға алды, бірақ мен онда ешқандай проблема таппадым. Сондай-ақ, тағы бір адам фильмдегі гомосексуализм тақырыптарын қорлайтын деп тапты; Такаши Миике гомосексуализмге қарсы болғанын айтты. Ол гомосексуализмге қарсы болуы мүмкін (және барлық әртістер солшыл болуы міндетті емес), бірақ мен бұл фильмді гомосексуалдарға қорлау деп санай алмаймын. Ол тек гомосексуализм немесе бисексуализм кең таралған ежелгі Греция философиясын еске түсіреді. Фильмде DoA 2-ге ұқсас экшнге толы және әсерлі сәттері бар, дегенмен бұл фильмде экшн көбінесе жекпе-жек өнеріне негізделген және өте жақсы Гонконг стилінде түсірілген. Фильмдегі операторлық жұмыс көзге өте жағымды, симметриялы кадрлармен, ауаға ластанған көрініс беру үшін түстерді жақсы басқарумен және қазіргі кезде Голливудта сирек кездесетін кесілмеген, ұзын кадрларды көру жағымды. Негізінен, бұл фильмде ұнайтын нәрселер көп: жақсы юмор сезімі, қызықты экшн және өте әдемі сәттер. Бұл сериалдың керемет аяқталуы. Сіз оны аздап дөрекі деп сынға алуыңыз мүмкін, бірақ бұл оның сүйкімділігінің бір бөлігі емес пе?","1"
"Бұл фильм Батыста алғаш рет ойналған жекпе-жек өнері туралы фильмдердің бірі ретінде жалпыға бірдей танылғанымен, оның шынайы әсері кейіннен көрінеді. Ло Ли фильмі өте қарапайым және көптеген жекпе-жек көріністері, көбінесе инновациялық деп бағаланғанымен (фильмнің алғашқы шығарылымы кезінде солай болды), кейінгі көріністермен салыстырғанда (әсіресе Брюс Лиден кейін, ол барлық басқаларды мәңгілікке бағалайтын бірден-бір стандартқа айналды) сәл қарапайым. Бұл «ӨЛІМНІҢ БЕС САУСАҒЫ/БОКСЕР ПАТШАСЫ» фильмінің өзіндік классикадан кем екенін білдірмейді, себебі ол солай. Көптеген жекпе-жек өнері туралы фильмдердегі басты кейіпкерлер сияқты, Ли ойнайтын кейіпкер фильмнің көп бөлігінде бір себеппен тыныш жүреді - бірақ ол бос жүргенде үйді тиімді тазалайды. Одан артық ештеңе сұрай алмайсың.","1"
"Осы фильмнің көптеген сыншыларынан айырмашылығы, мен, ең болмағанда, Синтия Ротроктың онша жанкүйері емеспін. Дегенмен, фильмде Фред Уильямсон мен Роберт Форстер (екеуі де керемет актерлер) ойнағанын көргенде, фильмді көруім керек болды. Уильямсон - Дакота Смит, маскүнем полицей, оның дәретханаларды тіс щеткасымен жууға құқығы төмендетілген және одан да жаманы капитанның (Роберт Форстер) өтініші бойынша Синтиямен бірге жұмыс істеуге мәжбүр болған. Форстерді әрқашан көруге болады, фильмнің өзі соншалықты ескі және клишеленгені өкінішті. Сондай-ақ, онда целлулоидқа берілген ең қорқынышты зұлым кейіпкерлердің бірі бар. Уильямсон тағы бірнеше фильмде Дакота кейіпкеріне оралады, келесі фильм - ""Down N Dirty"" <br /><br />Көзге жағымды: Нина Ричардсон бірнеше рет T&A көрсетеді; Мэри Каппер жалаңаш жүреді <br /><br />Менің бағам: D <br /><br />Мен оны қайдан көрдім: Showtime Extreme","0"
"«Бэтмен басталады» фильмінің режиссері үшін тамаша дебюттік фильм – өзі жазған әңгімелердегі кейіпкерлерге шабыт алу үшін басқа адамдардың соңынан еретін адам туралы «Келесі» фильмі. Ол бір адамның соңынан ереді, бірақ ол одан әрі баруды шешеді, ал адам ойлағаннан да артық болып шығады.<br /><br />Актер емес актерлер құрамын және оның ағасын пайдаланып, сценарий жазып, режиссерлік етіп, продюсерлік етіп, басқаша айтқанда, бұл фильмді толығымен өз бетінше, бюджетсіз және өз бетінше түсірген бұл фильм сіз күткеннен әлдеқайда артық.<br /><br />«Естеліктерді» және күрделі бұрылыстарды, оқиғаларды, күйзелістерді және уақытпен шатасуды ұнататын кез келген адам үшін бұл фильм сізге арналған.","1"
"Бұл телефильмді көрмес бұрын сүйікті актрисаларымның бірі туралы көп білмеппін. Оны көргеннен кейін Люсиль Боллдың өмірі қаншалықты қайғылы екенін түсіндім. Оның керемет сәттері де болды, бірақ мен оның қаншалықты қайғылы екенін түсінбедім. Бұл фильм өте жақсы болды және сүйікті Люсиль Боллдың тарихын өте жақсы баяндайды. Мен оны қатты ұсынамын.","1"
"Мүмкін, өз заманында бұл фильм ерекше болған шығар. Бірақ бес онжылдықтан кейін ол ерекше, қорқынышты 1950 жылдардың тағы бір кинематографиялық жәдігері сияқты көрінеді. Бай күйеулерді тарту үшін Манхэттендегі пентхауста дүкен ашқан үш алтын іздеуші әйел туралы бұл жұмсақ әңгімеде стереотиптер көп.<br /><br />Маған таяз тақырып қарсы емес. Бірақ фильмнің сюжеті нашар. Ал орындалуы одан да нашар. Бұл романтикалық комедия, бірақ мен күлетін ештеңе таппадым. Өте жақыннан көретін бимбо туралы сюжеттік нүкте оқиғаның жалғыз ақылды элементі туралы. Жалпы диалог біркелкі емес, жеткізу де солай. Ал сценарий құрылымы алаңдатады. Сюжет үш ханымның арасында алға-артқа секіріп жүреді. Жазушы ансамбльдік рөлдерді толық араластыра алмаған сияқты. Нәтижесінде үзік-үзік болып көрінетін сюжет пайда болады.<br /><br />Мэрилин Монро оның рөлі үшін жақсы таңдау болды. Бірақ Лорен Бэколл ойнаған рөлі үшін тым қартайған еді. Ал Бетти Грейбл өзінің шырылдаған дауысы мен қорқынышты шаш үлгісімен жай ғана тітіркендіргіш еді.<br /><br />Түрлі-түсті операторлық жұмыс дәстүрлі. Бірақ артқы экран проекциясын пайдаланып түсірілген кадрлар көп болды, бұл ескірген көріністі тудырды. Визуалды көріністерді 1950 жылдардағы «сән-салтанат» иісі аңқыған костюмдер одан сайын нашарлатады; олар жай ғана қорқынышты. Көрермендер сән көрсетіліміне, фильм режиссерінің сол қоқыс қуанышты шүберектерге қалай ғашық болғанын күшейтетін сюжеттік нүктеге төтеп беруі керек.<br /><br />Содан кейін оркестр бар. Кино тарихындағы ең нашар фильмнің басталуы деп айтуға болатын фильмнің бірінші бөлімінде оркестр қандай да бір көңілсіз әуен ойнайды. Алдымен мен алдағы аттракциондардың кіріспесін көріп отырмын деп ойладым. Бірақ жоқ, бұл шын мәнінде фильмнің бір бөлігі. Ал оркестр ойнай береді, ойнай береді. Оның оқиғаға ешқандай қатысы жоқ, мүлдем ештеңесі жоқ. Олар не ойлап тұрды?<br /><br />Маған Мэрилин Монроның сюжет бойынша өз жолын көрсетіп жатқаны ұнады. Бірақ егер олар басқа екі ансамбльдік рөлді тастап, оркестрді тастап, комедиялық диалогтарды күшейтіп, сол сәнді, сұрғылт костюмдерді төмендеткенде, фильм әлдеқайда жақсы болар еді.","0"
"Мен «фильм» деп айтамын, себебі бұл «фильм» деген атауға лайық емес, әрине, «фильм» емес. Мен жалдау ақысын төлегеніме өкінемін, және бұрын-соңды фильмге бармаған болсам да, егер оны кинотеатрда көргенімде, бұл солай болар еді. Болашақта жер астында өмір сүретін қоғам (оо, БҰЛ ТҮПНҰСҚА), көптеген жанып тұрған барабандар, терезелерден түсетін түсініксіз қоршаған орта жарығы, ризасыз әйел және оның шоктан шыққан ұлы... тізім жалғаса береді. К. Томас Хауэлл стереотиптік жалғыз адамның қарлығыңқы дауысына әсер етеді; сіз Иствудтың өліміне әкеп соққанын білесіз. Оған әйелі мен баласын еске алу үшін арнайы күннен қорғайтын көзілдірік қажет, бірақ флешбэктерде ол сол жаста! Нашар естелік туралы айтыңызшы! Кішкентай бала Эйб кездейсоқ есікке код итеріп, ол ашылғанда, мен сенбей қарадым! Шиеленіс жоқ, астарындағы діни (қай дін?)... ең өкініштісі: мен Родди Пайперден жақсырақ нәрсе күткенмін;<br /><br />Бұл менің өмірімдегі ең жаман фильм тәжірибесі болуы мүмкін.","0"
"Басқа пікірлерде айтылғандай, операторлық жұмыс күлкілі түрде нашар. Мен оператордың режиссері 7 жасар бала деп айтқым келеді, бірақ бұл 7 жасар балаларға қатыгездік болар еді.<br /><br />Жарайды, ал тақырып туралы не деуге болады? Мен бүкіл әлемдегі шарап индустриясының, білесіз бе, Mondovino жағдайының жай-күйі туралы түсінік іздедім. Фильм сол әлемдегі бір интриганың өте тар көрінісі туралы: Mondavi мен олар сатып алғысы келетін француз және итальян шарап зауыттары арасындағы күрес. Барлық мәселені контекстке қоятын ағартушылық әңгіме жоқ, сондықтан біз режиссердің таңдау процесінде және осы кішкентай психодрамадағы әртүрлі кейіпкерлермен сұхбаттарда қалдық. Көрініп тұрғандай жиіркенішті кейіпкерлер немесе тіпті жиіркенішті иттер жетіспейді. Дегенмен, теңдік жетіспейді. <br /><br />Режиссер марксист пе? Камера хаотикалық гүлденуді бағындырып, бұрылып, үлкейтіп жатқанда, мен фокусты сақтауға тырысып, ойландым. Франциядағы шағын шарап өндіруші: жақсы. АҚШ-тағы ірі шарап өндіруші: өте, өте нашар. Солтүстік Америка, Австралия және Оңтүстік Америкадағы жүздеген шағын шарап зауыттарын ұмытыңыз. Мұнда екі сағаттан астам уақыт бойы шабуға болатын өлі ат бар.<br /><br />Қызығушылық туралы көбірек білу үшін бұл туралы басқа жерден оқыған дұрыс. Және сіз сүйікті шарабыңызды ауырмай татып көре аласыз.<br /><br />Мен Канн фестивалінде Американы ең жақсы көретін Diatribe шарабы үшін жаңа сыйлық ұсынамын.","0"
"Теледидардағы ең күлкілі шоу, бірақ юмор барлығына бірдей ұнай бермейді. Егер шоу ұзағырақ болса, оны жаңа күйінде сақтау қиын болар еді, бірақ өкінішке орай, тек алты эпизод түсірілген. Алғашқы титрлардан бастап соңына дейін әзілдер тез тарайды, сол кезде Дребин мен оның бастығы Эд Хокен соңғы титрлер шыққан кезде қатып қалғандай болып көрінеді, сол кезде қылмыскер (әлі қозғалып жүрген) басқалардың барлығын қозғалмай көріп, қашып кетуге тырысады. Басқа эпизодта ғимарат олардың айналасында құлай бастайды, ал Дребин мен Хокен қатып қалған күйінде қалады.<br /><br />Лесли Нильсен Фрэнк Дребин рөліндегі комедиялық шеберлікпен ойнады және бұл шоу үшін өте қолайлы болды... оның мұның кейбірінде қалай тік мінезді ұстанғаны маған түсініксіз. Әзілдер мен әзілдер жиі және тез болғандықтан, сіз эпизодтарды екінші және үшінші рет көріп, бірінші рет жіберіп алған нәрселерді көре аласыз. Егер сіз мен сияқты болсаңыз, оларды қайта-қайта көріп, әлі де күліп отыра аласыз. Тіпті бастапқы хабарландырудағы «Рекс Гамильтон Авраам Линкольн рөлінде» деген ұран сияқты мағынасыз немесе ешқандай себепсіз әзілдер де қандай да бір жолмен жұмыс істеді... мүмкін олар дәл осы себеппен қолданылған шығар.<br /><br />1970 жылдардағы ескі Куинн Мартин детектив/полиция шоуларын шеберлікпен жалған етіп, Полиция бөлімшесі жарнамалық үзілістен кейін экранда «Екінші акт» сөздері пайда болып, одан кейін бірден «Янкилер бір» немесе басқа әзілдер пайда болды. Алғашқы титрлерде эпизодтың атауы экранда пайда болды, бірақ диктор мүлдем басқа тақырыпты айтатын. Бұл сериядағы менің сүйікті әзілдерім мен сөздерім тым көп, бірақ менің сүйіктілерімнің бірі - Дребин бұрын жекпе-жектерде сәтсіздікке ұшыраған боксшыдан: «Сіз чемпионды жеңе аласыз деп ойлайсыз ба?» деп сұрағанда. Боксшы: «Мен оны көзін байлап алып кете аламын!» деп жауап береді. Дребин: «Бірақ егер ол көзін байламаса ше?» деп жауап береді. Бір минуттан кейін боксшының кішкентай, кір пәтеріне қатысты Дребин оған: «Мен саған осы кәрізден шығуға көмектесемін», - дейді. Келесі көрінетін нәрсе - Дребин көшедегі люк қақпағынан шығып келе жатыр! Басқа бір эпизодта Дребин мен Хокен бомбалауға күдіктінің әлсіз алибиін сұрап жатыр. Дребин оған сенбей: «Жарайды, сен киноға бардың делік», - дейді. Сәл үзілістен кейін Дребин, Хокен және күдікті камераға қарап, бірауыздан: «Сен киноға бардың», - дейді. Бірнеше минуттан кейін Дребин дәлелдің жетіспеушілігінен күдікті бомбалаушыны босатуға мәжбүр болғанда, ол асығыс кетіп, ашумен: «Сол бомбалаушыны ұшуға айт!» - деп айқайлайды. Келесі көрініс - ғимараттың сыртындағы ұшу-қону жолағында Екінші дүниежүзілік соғыс стиліндегі ұшаққа бас бармағын көтеріп сигнал беріп тұрған полицей! Дребиннің көптеген классикалық дәйексөздері болғанымен, ерекше есте қаларлық бірі: «Мазалағаным үшін кешірім сұраймын, ханым, Твайс. Біз ертерек келер едік, бірақ күйеуіңіз сол кезде өлмеген еді». Тағы бір классикалық сөз: «Мен құлып шеберімін... және мен құлып шеберімін». Ұрланған адамның әкесі Дребиннен: «Мен не істеймін?» деп сұрағанда... Дребин классикалық түрде: «Менің түсінгенім бойынша, сіз тоқыма бизнесіндесіз», - деп жауап береді. Мен айтқанымдай, юмор барлығына бірдей жараспайды... көп адам оны «түсінбейді». Шоудың қысқа көрсетілімінде реакцияның өте аралас болғаны есімде. Кейбір адамдар оны мүлдем истерикалық және ең күлкілі нәрселердің бірі деп ойлады, ал басқалары оны ақымақ және күлкілі емес деп ойлады. Мен үшін «Полиция отряды», тіпті 20 жылдан астам уақыт өтсе де, теледидардан көрген ең күлкілі нәрсе. Мұндай юморды ұнататын, бірақ сериал алғаш рет эфирге шыққан кезде тым жас болғандықтан «Полиция отрядын» ешқашан көрмеген жас көрермендерге мен қатты ұсынамын. Алты эпизод кейінгі ""Жалаңаш тапанша"" фильмдерінен де күлкілірек болып шықты.","1"
"Осынша жылдан кейін бұл фильмді қайта көргеніме көңілім толмайтын шығар деп ойладым. Керісінше, мен жас кезімдегіге қарағанда, оның адалдығы мен батыл юморына қазір көбірек таң қалдым. 1969 жылы афроамерикалық топтардың басым татуласу мен интеграция саясатынан қақтығыс пен өзін-өзі билеу саясатына ауысуы әлі де жаңа және аздап даулы болды. Тұрақсыздық пен антиқұрылымды шынайы өмірде жиі жақындастыратын карикатуралар ретінде бейнелеу үшін батылдық пен шеберлік қажет болды. Арнольд Джонсонның ойынын ерекше атап өту керек: ол кейіпкерінің социопатияға немесе масқарашылыққа түсуінен сәтті түрде құтылды. Мен кез келген ескі күннің «Махаббатпен мырзаға» қарағанда осыны көргенді жөн көремін!","1"
"Осы пікірлерді жазып отырып, мен пошта арқылы тапсырыс беретін дилерден алған осы фильмнің DVD дискісін көріп отырмын және оның күшті кейіпкерлері, сенімді жағдайлары және жақсы сахналанған экшн көріністерімен өте жақсы сақталғанын байқадым.<br /><br />«ТӨМЕНГІ ТОЗАҚТЫ» көргеніме 45 жыл, мүмкін 50 жыл өтті, бірақ маған өте терең әсер қалдырған жалғыз көрініс - Стерлинг Холлоуэйдің өлім көрінісі, оны басқа бірнеше пікір білдіруші осында атап өтті. Мен бұл көріністі әлі көрген жоқпын, бірақ басқа пікірлердің айтқандарына сенімді бола аламын: осы фильмде Стерлинг Холлоуэйдің өлім көрінісін көргеннен кейін, оны ешқашан ұмытпайсыз. Фильмнің әзірге қаншалықты мықты екеніне қарап, мен бұл көріністің естеліктерге сай өмір сүретініне толық сенімдімін - сөзсіз кино тарихындағы ең керемет өлім көріністерінің бірі. Фильмді тек сол сәт үшін көруге тұрарлық, бірақ онсыз да бұл бірінші дәрежелі ерте сүңгуір қайық драмасы болар еді.","1"
"Бұл, бәлкім, көп пікір қалдырған, бірақ әлі ашылмаған фильмдердің бірі шығар... Бұл, бәлкім, Бунюэльдің кейбір шедеврлері сияқты испан киносының бір шедеврі шығар. «Сенімен бірге 15 күн» фильмі бұрыннан бар басқа фильмдерден «қазір және олар» фильмінің қайта қаралуы болуы мүмкін: «Түн ортасындағы ковбой» болуы мүмкін, бірақ сонымен бірге «Les amants du Pont-Neuf» немесе шынайы және дақсыз (бірақ ең шынайы) «пойызды байқау» болуы мүмкін. Бұл қиын оқиғаның юмор, махаббат және драмалық мағынаға орны бар. Жаңа әлеуметтік испан киносында бұл кішкентай гауһар итальяндық неореализмнің ең жақсы Кен Лоуч фильмдерімен араласқан қайта тірілуі болуы мүмкін.<br /><br />Соңғы 10 жылда ашқан ең жақсы фильмім шығар.","1"
"Бұл фильм «Каннибал Холокостымен» өте ұқсас. Егер «шок» деген атпен қажетсіз жануарларды өлтірмегенде («Ой, бізге қараңызшы, біз хардкормыз, біз фильмдерімізге нағыз өлімді қостық»), бұл фильмдер менің шаң басқан классикалық сөреме жол алар еді - мен каннибал фильмдер мен зомбилердің үлкен жанкүйерімін. Бірақ қазіргі уақытта бұл шок қорқынышты фильмдердің соңғы тамшыларын ұстап, нашар фильмді көбірек танымал етуге тырысуының тағы бір мысалы. Қорытындылай келе, шектеулі тартымдылығы бар қытырлақ қанды фильм. 70-жылдардағы қанды фильмдердің жанкүйері мұны көріп көруі керек, бірақ қазіргі заманғы этика мен талғамы бар кез келген адам попкорн фестивалі үшін сәл жақсырақ жазылған фильмді таңдауы керек.","0"
"Бұл әңгіме Тори есімді экстрасенс әйел туралы, ол туған қаласына оралып, балалық шағындағы қайғылы өткенін (балалық шағы мен зорлық-зомбылық көрсеткен әкесінің өлімі) қайта бастан кешіре бастайды. Тори өзінің досының әлі де болып жатқан бірнеше кісі өлтірулердің алғашқысы екенін біледі. Оның экстрасенстік күші қылмыстарды шешуге және жалғасып жатқан кісі өлтірулерді тоқтатуға көмектесе ала ма? <br /><br />Сізге мұны білудің қажеті жоқ, себебі, Құдайым-ау! Бұл өте жаман болды! Мен Нора Робертстің барлық жанкүйерлері бұл фильмге ағылып, он балл беретінін білемін. Содан кейін қалғандарымыз IMDb рейтингісінде 6 балл алып, бұл фильмді көруге тұрарлық деп ойлаймыз. Бірақ алданбаңыздар. Соңы болжамды болды, актерлік шеберлік ӨТЕ ҚОРҚЫНЫШТЫ (оңтүстік акценттері туралы айтпаңыздар *бәріңізге*) және оқиға қарапайым болды. Тек есіңізде болсын... сізге ескертілген!","0"
"«Гарольд пен Мод» фильмінен кейін суицид махаббат хикаясының тақырыбы ретінде соншалықты сәтті қолданылған жоқ. Жоғары деңгейлі актерлік құрамның актерлік шеберлігі керемет. Жақсы құрылымдалған сценариймен оқиғалар жағымды қарқынмен дамиды. Қара комедиялық сәттер де болады, бірақ мен «Менің суицидтік сүйіктімді» қара юмормен ерекше романтикалық комедия ретінде жіктер едім. Психологиялық тұрғыдан қиын екі ғашықтың қарым-қатынасы әсерлі және қызықты. Фильм шынымен де сізді сұраққа итермелейді, қалыпты қарым-қатынас дегеніміз не? Мен «Менің суицидтік сүйіктімді» қатты ұсынамын. Оны DVD-ден «Махаббат үшін ессіз» деген атпен іздеңіз. Көңіліңіз қалмайды. - MERK","1"
